id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:plant number (from tag or map),field:plant health condition,field:foliage - insect feeding,field:foliage - deformation,field:foliage health comments,field:woody tissue -  structural damage,field:woody tissue - signs of disease,field:woody tissue - insect activity,field:woody tissue - symptoms,field:woody tissues health comments,field:root collar - signs of disease,field:root collar health comments,field:critical root zone (within canopy drip line) - damage or concerns,field:other abnormalities comments,field:are baby redcedar trees present within sight?,field:brief tree health description,field:did the tree have any bark discoloration (eg. browning),field:dieback percent,field:evidence of wood borers or bark beetles?,field:leaf production or drop timing,field:location name - community spaces,field:location type - community spaces,field:most prevalent understory species,field:number of additional unhealthy trees (of same species) in area (within sight),field:optional - access to water,field:optional - estimated time spent to make this observation (# of minutes),field:optional - signs of sap sucker feeding?,field:optional - tree size,field:optional - what 'other factors' were observed?,"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:percent canopy affected (%),field:powdery mildew - percent coverage,field:powdery mildew?,field:sample submitted to laboratory?,field:signs of sooty bark disease?,field:suspected phytophthora infection?,field:tree canopy symptoms,field:tree canopy symptoms - birch,field:tree canopy symptoms - maple,field:tree canopy symptoms - wrc - simplified,field:tree condition,field:tree diameter,field:tree diameter (inches),field:tree equity score,field:tree health condition,field:tree health issue,field:tree height total (ft),field:tree number,field:tree number (from google map) if applicable,field:urban tree health condition
363411374,d54cac4b-738a-4534-a1a6-c57e46093b04,2026-05-20 10:42:33-07:00,2026-05-20,2026-05-20 17:42:33 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 17:45:23 UTC,2026-05-20 17:48:14 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363411374,https://inaturalist-open-data.s3.amazonaws.com/photos/663363843/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2466258066,-122.388772032,5,,,,5,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pinus contorta contorta,Shore Pine,Plantae,80130,POT 2-2,Poor,None,Low,Some yellowing. Appears stunted,None,None,Exit/Entry Holes,None,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363412383,155ce642-4ea6-421b-a592-3d413689b125,2026-05-20 10:47:05-07:00,2026-05-20,2026-05-20 17:47:05 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 17:48:33 UTC,2026-05-20 17:51:43 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363412383,https://inaturalist-open-data.s3.amazonaws.com/photos/663365391/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2460066664,-122.3874674329,32,,,,32,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pinus contorta contorta,Shore Pine,Plantae,80130,POT 2-1,Fair,Low,Low,"",None,None,Pitch tubes,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363412875,496bc258-aaca-4c07-ad2c-f20c88fedd91,2026-05-20 10:44:48-07:00,2026-05-20,2026-05-20 17:44:48 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 17:50:22 UTC,2026-05-20 17:58:57 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363412875,https://inaturalist-open-data.s3.amazonaws.com/photos/663370831/medium.jpg,,"","",0,0,true,3,"State Route 509 S, Tacoma, WA, US",47.2467132938,-122.3887816262,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,POT 1-2,Fair,None,Low,"",None,None,None,Epicormic shoots,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363413250,936cd235-5e89-469c-8d18-ab47cc46e399,2026-05-20 10:49:38-07:00,2026-05-20,2026-05-20 17:49:38 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 17:51:51 UTC,2026-05-20 17:55:54 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363413250,https://inaturalist-open-data.s3.amazonaws.com/photos/663367142/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2466511854,-122.3887131904,5,,,,5,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pinus contorta contorta,Shore Pine,Plantae,80130,POT 2-4,Fair,Low,Low,"",None,Oozing,Exit/Entry Holes,Excess Pitch or Sap,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363415269,3f99c46c-0719-45d3-b409-25698be4b961,2026-05-20 10:52:42-07:00,2026-05-20,2026-05-20 17:52:42 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 17:58:39 UTC,2026-05-20 18:00:44 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363415269,https://inaturalist-open-data.s3.amazonaws.com/photos/663370946/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2466328923,-122.3886594163,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pinus contorta contorta,Shore Pine,Plantae,80130,POT 2-5,Fair,Low,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363415338,cb123c44-c348-4cae-8fd5-290f575cc8a3,2026-05-20 10:52:29-07:00,2026-05-20,2026-05-20 17:52:29 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 17:58:58 UTC,2026-05-20 17:59:27 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363415338,https://inaturalist-open-data.s3.amazonaws.com/photos/663371105/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2467284932,-122.3887687194,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,POT 1-3,Poor,Medium,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363416201,d56549f2-f5a9-48e2-afe4-6c8f986d2c04,2026-05-20 11:00:24-07:00,2026-05-20,2026-05-20 18:00:24 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 18:02:04 UTC,2026-05-20 18:09:44 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363416201,https://inaturalist-open-data.s3.amazonaws.com/photos/663372701/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2465527721,-122.3886161991,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pinus contorta contorta,Shore Pine,Plantae,80130,POT 2-6,Fair,Low,Low,"",None,Cankers,Other,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363416506,3a65aae9-3bbd-4350-9263-7bb8a06e37a1,2026-05-20 11:00:14-07:00,2026-05-20,2026-05-20 18:00:14 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 18:03:20 UTC,2026-05-20 18:03:52 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363416506,https://inaturalist-open-data.s3.amazonaws.com/photos/663373362/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2466978826,-122.3887188555,68,,,,68,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,POT 1-6,Fair,Low,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363417559,b40ef34e-2b17-49f3-adcd-a5712bd2f0c6,2026-05-20 11:04:09-07:00,2026-05-20,2026-05-20 18:04:09 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 18:07:13 UTC,2026-05-20 18:07:43 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363417559,https://inaturalist-open-data.s3.amazonaws.com/photos/663375318/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2467214871,-122.3887132216,2,,,,2,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,POT 1-5,Fair,Low,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363417997,22e51844-e344-4303-9ba8-10da78da58df,2026-05-20 11:03:46-07:00,2026-05-20,2026-05-20 18:03:46 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 18:08:44 UTC,2026-05-20 18:10:28 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363417997,https://inaturalist-open-data.s3.amazonaws.com/photos/663376012/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2465557441,-122.3886139812,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Quercus garryana,Oregon oak,Plantae,68632,POT 3-4,Fair,None,None,"",Other,Split Bark,No Selection,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363418374,81377811-afb4-4fd9-ba4b-05a3ca63a060,2026-05-20 11:07:38-07:00,2026-05-20,2026-05-20 18:07:38 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 18:10:17 UTC,2026-05-20 18:10:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/363418374,https://inaturalist-open-data.s3.amazonaws.com/photos/663376859/medium.jpg,,"","",0,0,false,3,"S Frontage Rd, Tacoma, WA, US",47.2467497894,-122.388685486,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,POT 1-4,Poor,None,None,"",Cracking,Split Bark,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363419867,0697332d-1bd0-4fb2-9ad4-230257c926ef,2026-05-20 11:12:50-07:00,2026-05-20,2026-05-20 18:12:50 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 18:15:54 UTC,2026-05-20 18:23:49 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363419867,https://inaturalist-open-data.s3.amazonaws.com/photos/663379871/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2465532038,-122.3887020894,6,,,,6,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Quercus garryana,Oregon oak,Plantae,68632,POT 3-5,Fair,None,Low,"",None,Split Bark,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363420663,a02d3ad6-44cb-43a9-ac2b-e5b0adde98e4,2026-05-20 11:16:17-07:00,2026-05-20,2026-05-20 18:16:17 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 18:18:35 UTC,2026-05-20 18:28:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/363420663,https://inaturalist-open-data.s3.amazonaws.com/photos/663381390/medium.jpg,,"","",0,0,false,3,"Port of Tacoma Rd, Tacoma, WA, US",47.246531156,-122.3887103971,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Quercus garryana,Oregon oak,Plantae,68632,POT 3-6,Fair,None,None,"",Cracking,Split Bark,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363421117,5f862d7c-8ca9-4ad0-b8ab-1a62d583038a,2026-05-20 11:15:39-07:00,2026-05-20,2026-05-20 18:15:39 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 18:20:42 UTC,2026-05-20 18:21:10 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363421117,https://inaturalist-open-data.s3.amazonaws.com/photos/663382444/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2459116667,-122.387345,83,,,,83,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Prunus emarginata,Bitter cherry,Plantae,63905,POT 4-1,Fair,Low,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363421905,6fcefa92-6674-4b03-86d6-aafe6d944c85,2026-05-20 11:19:08-07:00,2026-05-20,2026-05-20 18:19:08 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 18:23:38 UTC,2026-05-22 17:57:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/363421905,https://inaturalist-open-data.s3.amazonaws.com/photos/663396836/medium.jpg,,"","",1,0,false,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2465293242,-122.3887446244,13,,,,13,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,Oregon oak,Quercus garryana,Oregon oak,Plantae,68632,POT 3-1,Poor,None,Medium,"",Other,None,None,Bark Loss,Epicormic shoots also,None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363422959,48cf7b71-dc53-4398-918c-c35107e69f61,2026-05-20 11:22:18-07:00,2026-05-20,2026-05-20 18:22:18 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 18:27:44 UTC,2026-05-20 18:28:10 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363422959,https://inaturalist-open-data.s3.amazonaws.com/photos/663386198/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2464639162,-122.388696843,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Prunus emarginata,Bitter cherry,Plantae,63905,POT 4-2,Poor,Low,Low,"",None,None,None,Epicormic shoots,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363424478,4cb43c0c-6d31-4179-b6ca-5a9187f235cb,2026-05-20 11:30:40-07:00,2026-05-20,2026-05-20 18:30:40 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 18:33:36 UTC,2026-05-20 18:34:02 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363424478,https://inaturalist-open-data.s3.amazonaws.com/photos/663389136/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2464913791,-122.3887305905,2,,,,2,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Prunus emarginata,Bitter cherry,Plantae,63905,POT 4-3,Fair,Low,None,"",Cracking,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363425117,81a5b940-1df4-47fa-9b79-ce87ef113c6d,2026-05-20 11:34:37-07:00,2026-05-20,2026-05-20 18:34:37 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 18:36:02 UTC,2026-05-20 18:36:27 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363425117,https://inaturalist-open-data.s3.amazonaws.com/photos/663390431/medium.jpg,,"","",0,0,true,3,"12th St E, Fife, WA, US",47.2464892129,-122.3886971558,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Prunus emarginata,Bitter cherry,Plantae,63905,POT 4-4,Dead,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363425807,808a8747-f2a9-4564-988d-b8f1c6cc74fb,2026-05-20 11:37:37-07:00,2026-05-20,2026-05-20 18:37:37 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 18:39:08 UTC,2026-05-20 18:39:35 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363425807,https://inaturalist-open-data.s3.amazonaws.com/photos/663392128/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2464470718,-122.3886272602,37,,,,37,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Prunus emarginata,Bitter cherry,Plantae,63905,POT 4-5,Dead,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363425994,a6355be0-8a2c-4ab6-85ee-be10344223b7,2026-05-20 11:33:36-07:00,2026-05-20,2026-05-20 18:33:36 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 18:39:55 UTC,2026-05-20 18:51:13 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363425994,https://inaturalist-open-data.s3.amazonaws.com/photos/663397209/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2463795203,-122.3887601666,126,,,,126,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,POT 3-6,Poor,Low,Medium,"",Other,Other,Other,Other,Appears stressed. Four different shoots.,None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363427748,eae46c23-72d3-4110-ba13-43bd131077ea,2026-05-20 11:44:41-07:00,2026-05-20,2026-05-20 18:44:41 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 18:47:10 UTC,2026-05-20 18:57:47 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363427748,https://inaturalist-open-data.s3.amazonaws.com/photos/663396205/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2464370747,-122.3886870932,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Prunus emarginata,Bitter cherry,Plantae,63905,POT 4-6,Fair,None,Low,"",None,Oozing,None,Epicormic shoots,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363428507,3d0a31af-98dc-4d59-a9a7-8acc580a09c7,2026-05-20 11:45:28-07:00,2026-05-20,2026-05-20 18:45:28 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 18:49:43 UTC,2026-05-20 18:51:36 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363428507,https://inaturalist-open-data.s3.amazonaws.com/photos/663397471/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2464495259,-122.3888249869,52,,,,52,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,POT 5-2,Poor,Low,High,"",None,None,Other,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363429868,1a53c5c5-4490-4607-a977-25395f03f87f,2026-05-20 11:49:18-07:00,2026-05-20,2026-05-20 18:49:18 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 18:54:51 UTC,2026-05-20 18:56:27 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363429868,https://inaturalist-open-data.s3.amazonaws.com/photos/663400275/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2463718656,-122.3887295378,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,POT 5-1,Good,None,None,A bit short but no feeding or deforming of foliage,None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363430734,7bd66c63-c1c0-44e2-a7c0-273e67a80128,2026-05-20 11:54:39-07:00,2026-05-20,2026-05-20 18:54:39 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 18:57:47 UTC,2026-05-20 18:58:11 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363430734,https://inaturalist-open-data.s3.amazonaws.com/photos/663401844/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.246613503,-122.3886260023,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Tsuga heterophylla,western hemlock,Plantae,48254,POT 7-1,Dead,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363431699,ca2b548d-406d-4c4e-918d-502e619bd554,2026-05-20 12:00:01-07:00,2026-05-20,2026-05-20 19:00:01 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 19:01:05 UTC,2026-05-20 19:01:21 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363431699,https://inaturalist-open-data.s3.amazonaws.com/photos/663403676/medium.jpg,,"","",0,0,true,3,"Pacific Hwy E, Fife, WA, US",47.2435461998,-122.3890794684,182,,,,182,,open,false,,,,Pierce,Washington,United States,Washington,Pierce,"",Tsuga heterophylla,western hemlock,Plantae,48254,POT 7-2,Dead,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363432197,0930a50c-1d06-4c37-a753-22e5192c3288,2026-05-20 12:01:07-07:00,2026-05-20,2026-05-20 19:01:07 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 19:02:20 UTC,2026-05-20 19:07:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/363432197,https://inaturalist-open-data.s3.amazonaws.com/photos/663404611/medium.jpg,,"","",1,0,false,3,"S Frontage Rd, Tacoma, WA, US",47.2461885218,-122.3876050801,41,,,,41,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,Oregon Ash,Fraxinus latifolia,Oregon Ash,Plantae,63878,POT 5-5,Fair,Medium,Medium,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363432530,cebe0522-c190-4d66-8e5c-06471c231498,2026-05-20 12:02:12-07:00,2026-05-20,2026-05-20 19:02:12 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 19:03:44 UTC,2026-05-20 19:04:48 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363432530,https://inaturalist-open-data.s3.amazonaws.com/photos/663405117/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2466456326,-122.3885868158,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Tsuga heterophylla,western hemlock,Plantae,48254,POT 7-3,Dead,None,None,"",None,Conks or Mushrooms,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363432842,ef43288b-da7b-44bd-b767-3a41f672e324,2026-05-20 12:03:50-07:00,2026-05-20,2026-05-20 19:03:50 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 19:04:55 UTC,2026-05-20 20:15:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/363432842,https://inaturalist-open-data.s3.amazonaws.com/photos/663405792/medium.jpg,,"","",1,0,false,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2463661098,-122.3887076753,6,,,,6,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,Oregon Ash,Fraxinus latifolia,Oregon Ash,Plantae,63878,POT 5-3,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363434694,c6be9a0a-ef91-4629-9ec0-68abe5c5cb5e,2026-05-20 12:05:51-07:00,2026-05-20,2026-05-20 19:05:51 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 19:11:26 UTC,2026-05-20 19:11:50 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363434694,https://inaturalist-open-data.s3.amazonaws.com/photos/663409367/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2456416667,-122.3879383333,120,,,,120,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Tsuga heterophylla,western hemlock,Plantae,48254,POT 7-4,Dead,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363435029,c5326153-b392-4a08-b886-e480447f6a02,2026-05-20 12:11:48-07:00,2026-05-20,2026-05-20 19:11:48 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 19:12:53 UTC,2026-05-20 19:18:43 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363435029,https://inaturalist-open-data.s3.amazonaws.com/photos/663413104/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2466390668,-122.388586739,2,,,,2,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Tsuga heterophylla,western hemlock,Plantae,48254,POT 7-5,Dead,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363436550,1aebd15d-65c8-46fc-aeeb-9ed47e26430d,2026-05-20 12:15:44-07:00,2026-05-20,2026-05-20 19:15:44 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 19:18:43 UTC,2026-05-22 15:17:54 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363436550,https://inaturalist-open-data.s3.amazonaws.com/photos/663413226/medium.jpg,,"","",1,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.246611642,-122.388591039,2,,,,2,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western hemlock,Tsuga heterophylla,western hemlock,Plantae,48254,POT 7-6,Fair,None,None,"",None,No Selection,None,None,"",Lesions,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363437394,3b92c462-2b8f-4cf8-903b-858b31ab1f70,2026-05-20 12:18:51-07:00,2026-05-20,2026-05-20 19:18:51 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 19:21:40 UTC,2026-05-20 19:22:06 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363437394,https://inaturalist-open-data.s3.amazonaws.com/photos/663414768/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2465532199,-122.3885648544,7,,,,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Abies grandis,grand fir,Plantae,63690,POT 8-4,Dead,None,None,"",Cracking,Split Bark,Not Sure,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
